time,seconds_elapsed,z,y,x
1704913159160972300,17.00997216796875,-0.3925628662109375,1.3275604248046875,0.4163360595703125
1704913159170912500,17.01991259765625,-0.405120849609375,1.3775177001953125,0.382781982421875
1704913159180851500,17.0298515625,-0.4093475341796875,1.3919830322265625,0.332275390625
1704913159190791400,17.03979150390625,-0.4345245361328125,1.4666900634765625,0.2701263427734375
1704913159200730600,17.049730712890625,-0.379669189453125,1.5236663818359375,0.1761016845703125
1704913159210669600,17.059669677734377,-0.1951141357421875,1.544647216796875,0.073272705078125
1704913159220609500,17.069609619140625,0.156280517578125,1.5378265380859375,-0.0474853515625
1704913159230548500,17.079548583984376,0.4440460205078125,1.5067138671875,-0.1112518310546875
1704913159240487700,17.08948779296875,0.500213623046875,1.4317779541015625,-0.116180419921875
1704913159250427400,17.099427490234376,0.3852691650390625,1.30865478515625,-0.1168975830078125
1704913159260366300,17.109366455078124,0.272125244140625,1.1980133056640625,-0.086883544921875
1704913159270306300,17.119306396484376,0.1932373046875,1.108856201171875,-0.0127410888671875
1704913159280245500,17.12924560546875,0.115478515625,1.0428466796875,0.0836334228515625
1704913159290184400,17.139184326171875,0.0515594482421875,0.9721832275390625,0.201629638671875
1704913159300124400,17.14912451171875,-0.02337646484375,0.91845703125,0.3038787841796875
1704913159310063400,17.1590634765625,-0.1068267822265625,0.8657073974609375,0.375518798828125
1704913159320002600,17.16900244140625,-0.176116943359375,0.791168212890625,0.4412841796875
1704913159329942500,17.178942626953123,-0.2073211669921875,0.70941162109375,0.4817657470703125
1704913159339881500,17.188881591796875,-0.199188232421875,0.62799072265625,0.51104736328125
1704913159349820400,17.1988203125,-0.1565093994140625,0.552734375,0.52777099609375
1704913159359760600,17.2087607421875,-0.130218505859375,0.4798126220703125,0.50555419921875
1704913159369699600,17.218699462890626,-0.1084136962890625,0.428466796875,0.40472412109375
1704913159379638500,17.228638427734374,-0.1056060791015625,0.40606689453125,0.2490081787109375
1704913159389578500,17.23857861328125,-0.11273193359375,0.3956756591796875,0.1137237548828125
1704913159399517400,17.248517333984374,-0.1092681884765625,0.3852386474609375,0.0038604736328125
1704913159409457400,17.25845751953125,-0.0806121826171875,0.3758544921875,-0.065338134765625
1704913159419396400,17.268396240234374,-0.0453338623046875,0.36114501953125,-0.101959228515625
1704913159429335300,17.278335205078125,0.0018463134765625,0.3491668701171875,-0.1053314208984375
1704913159439275500,17.288275634765625,0.043487548828125,0.3507537841796875,-0.077392578125
1704913159449214500,17.29821435546875,0.05322265625,0.36651611328125,-0.016845703125
1704913159459153400,17.3081533203125,0.0727081298828125,0.3982391357421875,0.0529327392578125
1704913159469093600,17.31809375,0.1163787841796875,0.43798828125,0.1208343505859375
1704913159479032600,17.328032470703125,0.140625,0.471343994140625,0.1660614013671875
1704913159488971500,17.337971435546876,0.1464385986328125,0.480438232421875,0.175384521484375
1704913159498911500,17.347911376953125,0.173675537109375,0.474517822265625,0.1584930419921875
1704913159508850700,17.3578505859375,0.2404937744140625,0.4585113525390625,0.1343994140625
1704913159518790400,17.367790283203124,0.3007354736328125,0.4674224853515625,0.0975494384765625
1704913159528729300,17.377729248046876,0.3805999755859375,0.496429443359375,0.061248779296875
1704913159538668300,17.387668212890624,0.43792724609375,0.5653076171875,0.0308380126953125
1704913159548608500,17.3976083984375,0.41192626953125,0.6786651611328125,-0.0051727294921875
1704913159558547500,17.40754736328125,0.322418212890625,0.833892822265625,-0.0697479248046875
1704913159568486400,17.417486328125,0.2241973876953125,0.985931396484375,-0.201995849609375
1704913159578426400,17.42742626953125,0.1780548095703125,1.132781982421875,-0.347930908203125
1704913159588365600,17.437365478515623,0.1417694091796875,1.2956085205078125,-0.52545166015625
1704913159598304500,17.447304443359375,0.08868408203125,1.41583251953125,-0.65155029296875
1704913159608244500,17.457244384765627,-0.04925537109375,1.4214935302734375,-0.66949462890625
1704913159618183400,17.467183349609375,-0.0579986572265625,1.3646392822265625,-0.673583984375
1704913159628122600,17.47712255859375,-0.040740966796875,1.3147125244140625,-0.6526947021484375
1704913159638062600,17.4870625,0.1074066162109375,1.29962158203125,-0.6054229736328125
1704913159648001500,17.49700146484375,0.2938690185546875,1.3617706298828125,-0.5768585205078125
1704913159657941500,17.50694140625,0.282958984375,1.483856201171875,-0.6043853759765625
1704913159667880400,17.51688037109375,-0.11737060546875,1.614288330078125,-0.5906524658203125
1704913159677819400,17.5268193359375,-0.562652587890625,1.6822052001953125,-0.5252227783203125
1704913159687759400,17.53675927734375,-0.7739715576171875,1.706207275390625,-0.478729248046875
1704913159697698300,17.5466982421875,-0.6989288330078125,1.67999267578125,-0.439605712890625
1704913159707637500,17.556637451171873,-0.321746826171875,1.5827789306640625,-0.31787109375
1704913159717577500,17.566577392578125,0.0312957763671875,1.368316650390625,-0.12261962890625
1704913159727516400,17.576516357421873,0.17840576171875,1.1561126708984375,0.0192718505859375
1704913159737456600,17.58645654296875,0.1886138916015625,1.0184478759765625,0.107879638671875
1704913159747395600,17.5963955078125,0.10400390625,0.9065399169921875,0.168243408203125
1704913159757334500,17.60633447265625,-0.0400543212890625,0.82220458984375,0.2164154052734375
1704913159767274500,17.6162744140625,-0.1563262939453125,0.78875732421875,0.2799072265625
1704913159777213700,17.626213623046876,-0.2606658935546875,0.8138885498046875,0.3647308349609375
1704913159787152600,17.636152587890624,-0.3759613037109375,0.88726806640625,0.4481048583984375
1704913159797092400,17.64609228515625,-0.451934814453125,0.9876251220703125,0.493316650390625
1704913159807031300,17.65603125,-0.42401123046875,1.099212646484375,0.502960205078125
1704913159816970200,17.66597021484375,-0.1119537353515625,1.15972900390625,0.54339599609375
1704913159826910500,17.675910400390624,0.4033966064453125,1.16326904296875,0.607208251953125
1704913159836849400,17.685849365234375,0.830352783203125,1.1707763671875,0.6057281494140625
1704913159846789400,17.695789306640624,0.9116973876953125,1.20562744140625,0.5363616943359375
1704913159856728600,17.705728515625,0.5341644287109375,1.228240966796875,0.375030517578125
1704913159866667500,17.71566748046875,0.0003204345703125,1.2139739990234375,0.18316650390625
1704913159876607500,17.725607421875,-0.2442169189453125,1.16290283203125,0.07147216796875
1704913159886546400,17.73554638671875,-0.2460174560546875,1.0583343505859375,-0.019622802734375
1704913159896485600,17.745485595703126,-0.1053466796875,0.940460205078125,-0.0829925537109375
1704913159906425600,17.755425537109375,0.06829833984375,0.8643951416015625,-0.1260528564453125
1704913159916364500,17.765364501953126,0.177642822265625,0.8357696533203125,-0.1488494873046875
1704913159926303500,17.775303466796874,0.2066192626953125,0.8437042236328125,-0.1377716064453125
1704913159936243500,17.785243408203126,0.178802490234375,0.87738037109375,-0.10308837890625
1704913159946182400,17.795182373046874,0.1041107177734375,0.9204864501953125,-0.0742034912109375
1704913159956121300,17.805121337890625,0.0272979736328125,0.96282958984375,-0.0168304443359375
1704913159966061300,17.815061279296874,0.0294647216796875,0.99285888671875,0.097442626953125
1704913159976000500,17.82500048828125,0.0758819580078125,0.995208740234375,0.224578857421875
1704913159985940500,17.8349404296875,0.0784912109375,0.9796295166015625,0.3213653564453125
1704913159995879400,17.84487939453125,0.0678863525390625,0.9453277587890625,0.3871917724609375
1704913160005818400,17.854818359375,0.0860748291015625,0.9152374267578125,0.4204559326171875
1704913160015758600,17.864758544921877,0.136077880859375,0.8995513916015625,0.422760009765625
1704913160025697500,17.874697509765625,0.2021942138671875,0.9068603515625,0.4091644287109375
1704913160035636500,17.884636474609376,0.273590087890625,0.9355621337890625,0.371002197265625
1704913160045576400,17.894576416015624,0.331146240234375,0.9711151123046875,0.3112945556640625
1704913160055515600,17.904515625,0.3607635498046875,0.997467041015625,0.24603271484375
1704913160065455400,17.914455322265624,0.3444671630859375,1.0250091552734375,0.182952880859375
1704913160075394300,17.924394287109376,0.291839599609375,1.033966064453125,0.1318817138671875
1704913160085333200,17.934333251953124,0.1964263916015625,1.032470703125,0.088592529296875
1704913160095273500,17.9442734375,0.0732879638671875,1.02569580078125,0.0464324951171875
1704913160105212400,17.95421240234375,-0.053741455078125,1.015655517578125,0.00054931640625
1704913160115151600,17.964151611328123,-0.171630859375,1.02093505859375,-0.0471954345703125
1704913160125091800,17.974091796875,-0.2335968017578125,1.015594482421875,-0.076568603515625
1704913160135030800,17.98403076171875,-0.2541351318359375,0.9995269775390625,-0.089752197265625
1704913160144969700,17.9939697265625,-0.2473602294921875,0.967315673828125,-0.094940185546875
1704913160154909700,18.00390966796875,-0.1947479248046875,0.9297027587890625,-0.09222412109375
1704913160164848600,18.0138486328125,-0.0902862548828125,0.9029998779296875,-0.095703125
1704913160174788600,18.02378857421875,0.0727996826171875,0.88970947265625,-0.12078857421875
1704913160184727600,18.0337275390625,0.190155029296875,0.899261474609375,-0.1503448486328125
1704913160194666800,18.043666748046874,0.085723876953125,0.93768310546875,-0.141571044921875
1704913160204606700,18.053606689453126,-0.153076171875,0.95751953125,-0.07379150390625
1704913160214545700,18.063545654296874,-0.265838623046875,0.9198455810546875,-0.0082550048828125
1704913160224484600,18.073484619140626,-0.2705078125,0.8842315673828125,0.0343475341796875
1704913160234424600,18.083424560546874,-0.2715606689453125,0.893157958984375,0.0559539794921875
1704913160244363800,18.09336376953125,-0.277740478515625,0.92291259765625,0.066497802734375
1704913160254302700,18.103302734375,-0.3046112060546875,0.98187255859375,0.07147216796875
1704913160264242700,18.11324267578125,-0.353729248046875,1.06353759765625,0.0736846923828125
1704913160274181600,18.123181640625,-0.430694580078125,1.14080810546875,0.0639495849609375
