time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1705061554787975700,12.7229755859375,-3.2398762702941895,-2.3491733074188232,5.811434268951416,0.8229233622550964,0.42483437061309814,-0.3772435784339905,2.231031656265259,0.8156440854072571,0.4067082703113556,0.702145371848287,-0.4808589862794309,0.28311277833757614,0.44228216423873895
1705061554797894000,12.732893798828124,-3.2296102046966553,-2.38924503326416,5.6128950119018555,0.8370999693870544,0.3899662494659424,-0.3836532533168793,2.272091865539551,0.9348170161247253,0.433442622423172,0.6848176846115742,-0.4786074201858146,0.2812620063346187,0.4720712261308448
1705061554807843000,12.742843017578124,-3.2714881896972656,-2.471238613128662,5.4804253578186035,0.8483938574790955,0.3557358682155609,-0.3920198380947113,2.2068276405334473,0.9859083890914917,0.4703279137611389,0.667033290306783,-0.4758530933888098,0.27848503469179203,0.5010751272646393
1705061554817761000,12.752760986328125,-3.321505308151245,-2.5626463890075684,5.273870468139648,0.8568680882453918,0.32219216227531433,-0.40245407819747925,2.0786633491516113,1.0241975784301758,0.5123478174209595,0.6488510248852962,-0.4724891079087096,0.2748217565804257,0.5293575038771865
1705061554827710000,12.7627099609375,-3.1279406547546387,-2.776862382888794,5.175225257873535,0.8620218634605408,0.2903304994106293,-0.41548335552215576,2.007835865020752,1.0917800664901733,0.5556504726409912,0.6307320235004903,-0.4683992533906571,0.2699267819119859,0.5567034231341202
1705061554837628000,12.7726279296875,-2.9129090309143066,-2.8329646587371826,4.998315334320068,0.8640994429588318,0.25928691029548645,-0.43139582872390747,1.905752182006836,1.1459102630615234,0.5965263843536377,0.613082846611141,-0.46296674299891,0.26450687331366995,0.5829470760752784
1705061554847576800,12.782576904296874,-2.7194557189941406,-2.8633291721343994,4.813676357269287,0.8635875582695007,0.22935204207897186,-0.4490146338939667,1.8176562786102295,1.2004270553588867,0.6249483823776245,0.5958219703232698,-0.45658629535378725,0.2588853709245752,0.6078679824518133
1705061554857494800,12.792494873046875,-2.660689115524292,-2.863696336746216,4.6876959800720215,0.8606781959533691,0.20090939104557037,-0.4678337275981903,1.6796354055404663,1.1652863025665283,0.6160575151443481,0.5788158427724248,-0.44955623899059194,0.2529472688860555,0.6315766202055996
1705061554867443700,12.802443603515625,-2.3692574501037598,-2.9674618244171143,4.552892208099365,0.8554551601409912,0.17334148287773132,-0.4880053997039795,1.5392744541168213,1.1293776035308838,0.6022478342056274,0.5620618616614689,-0.4416249455625288,0.24691031844701736,0.6542853095276437
1705061554877361700,12.812361572265624,-2.2131500244140625,-2.9004595279693604,4.423534870147705,0.848036527633667,0.1467064470052719,-0.5092260241508484,1.3907634019851685,1.127555012702942,0.6199437379837036,0.5458340044431325,-0.43278030284921454,0.24101491569029365,0.6757796907229161
1705061554887311000,12.82231103515625,-2.06156325340271,-2.8259084224700928,4.255332946777344,0.8390145301818848,0.12128346413373947,-0.5304194688796997,1.2601064443588257,1.1665278673171997,0.6608668565750122,0.5298725186397923,-0.4235677312895688,0.23533090649439703,0.696020642188553
1705061554897229000,12.83222900390625,-1.9411656856536865,-2.789396286010742,4.132884979248047,0.8285007476806641,0.09733986854553223,-0.5514630079269409,1.101797103881836,1.1220815181732178,0.6959179639816284,0.5142895232286528,-0.41409064318211486,0.2297769174626999,0.7150089113259713
1705061554907178000,12.842177978515625,-1.8203226327896118,-2.744821786880493,4.056797981262207,0.8165172934532166,0.07433915883302689,-0.5725147128105164,0.9882311224937439,1.1225144863128662,0.7235614657402039,0.4988377314028079,-0.40423302113333015,0.22436199955670827,0.7330880633663528
1705061554917096000,12.852095947265624,-1.7029330730438232,-2.6977200508117676,3.983677387237549,0.8032981753349304,0.052159905433654785,-0.5932885408401489,0.908829391002655,1.1507056951522827,0.7431908845901489,0.4835542650952526,-0.3940697985916791,0.21923666405141132,0.7502129292468844
1705061554927044900,12.862044921875,-1.6820006370544434,-2.619687795639038,3.8784377574920654,0.7889600396156311,0.031109562143683434,-0.6136563420295715,0.8552201390266418,1.1782104969024658,0.762475311756134,0.4683228066273861,-0.38378478820549883,0.21419863890733903,0.7664866054743137
1705061554936962800,12.871962890625,-1.7283761501312256,-2.562761068344116,3.747363805770874,0.7737807631492615,0.012083363719284534,-0.6333381533622742,0.789115846157074,1.1712509393692017,0.7901527285575867,0.45318065869523555,-0.3737498722910246,0.20890660339911282,0.7818543260629499
1705061554946911700,12.881911865234375,-1.7321066856384277,-2.528076171875,3.60851788520813,0.7576245665550232,-0.004884026478976011,-0.652672290802002,0.7048844695091248,1.1229108572006226,0.8259968757629395,0.43817269003193116,-0.36381924054961434,0.20322259593931583,0.7964550785768554
1705061554956829700,12.89182958984375,-1.7376331090927124,-2.494218111038208,3.4371094703674316,0.7407029271125793,-0.01973888650536537,-0.6715426445007324,0.6500135660171509,1.124521017074585,0.8560671806335449,0.4235333966983054,-0.3540096525968435,0.1972456093076832,0.8101795225470065
1705061554966748000,12.901747802734375,-1.802528977394104,-2.451413154602051,3.213902711868286,0.7231343984603882,-0.03195567429065704,-0.6899677515029907,0.5982308983802795,1.1505317687988281,0.8710285425186157,0.40939076559040455,-0.3444331929525797,0.19074038054606446,0.8230328892784948
1705061554976697000,12.911697021484375,-1.9011435508728027,-2.4083032608032227,2.977994918823242,0.7051169872283936,-0.041132550686597824,-0.7078970074653625,0.5458289980888367,1.1242624521255493,0.8848073482513428,0.3957512821403854,-0.3352301163866486,0.18350005570039596,0.8350625458302259
1705061554986615000,12.921614990234374,-2.0154831409454346,-2.3575565814971924,2.7777435779571533,0.6869033575057983,-0.04705548658967018,-0.7252238392829895,0.48335421085357666,1.0872166156768799,0.9057962894439697,0.38267720313739434,-0.32650689656242077,0.17544611639499735,0.8462683114671127
1705061554996564000,12.93156396484375,-2.0955262184143066,-2.3078501224517822,2.579394817352295,0.6685793995857239,-0.05015542358160019,-0.7419474124908447,0.4077449440956116,1.0700833797454834,0.916050136089325,0.3699904928512933,-0.3181909504469694,0.16667580591769363,0.8567850524653494
1705061555006482000,12.94148193359375,-2.1213386058807373,-2.318337917327881,2.3314568996429443,0.6501498222351074,-0.050476886332035065,-0.7581274509429932,0.3189358115196228,1.0765236616134644,0.9299872517585754,0.35806549166045126,-0.31015514681193396,0.15728971099335523,0.8665175659775382
1705061555016430800,12.951430908203125,-2.0224571228027344,-2.2894530296325684,2.1575124263763428,0.6314408779144287,-0.04898275434970856,-0.7738752961158752,0.243665874004364,1.0776540040969849,0.9504194855690002,0.34692403957251605,-0.3020857773877665,0.14767032939491695,0.8755461956111991
1705061555026348800,12.961348876953124,-1.903952717781067,-2.2254559993743896,1.9333440065383911,0.6129727363586426,-0.04642095789313316,-0.7887392044067383,0.15640586614608765,1.0599555969238281,0.9743775725364685,0.33667680647108233,-0.2941106696242493,0.13830878910556965,0.8837523639888448
1705061555036297700,12.971297607421874,-1.730527639389038,-2.1378958225250244,1.6946464776992798,0.5948705673217773,-0.04290926456451416,-0.8026753664016724,0.08190244436264038,1.0446792840957642,0.9839497804641724,0.32748631073268747,-0.2862675158787672,0.1292796162577779,0.8911174794282328
1705061555046215700,12.981215576171875,-1.5249431133270264,-2.0228826999664307,1.461680293083191,0.5775144696235657,-0.03901813179254532,-0.8154475092887878,0.01437389850616455,1.0044569969177246,0.9773279428482056,0.3194901503783276,-0.2786638051352033,0.12092449502510218,0.8975799878638597
1705061555056164900,12.991164794921875,-1.296802282333374,-1.900043249130249,1.241972804069519,0.5609935522079468,-0.03514419496059418,-0.8270738124847412,-0.05331844091415405,0.9590181112289429,0.9718339443206787,0.312653564517741,-0.2713113828667282,0.11337209460548538,0.9032078801844644
1705061555066083000,13.0010830078125,-1.0853936672210693,-1.7641946077346802,1.0701565742492676,0.5454859733581543,-0.03168238699436188,-0.8375208973884583,-0.11666828393936157,0.9178823828697205,0.9665949940681458,0.30690045890610484,-0.2642748398456713,0.10676308379101387,0.9080597900929546
1705061555076056600,13.011056640625,-0.9251794219017029,-1.6163651943206787,0.9525353312492371,0.5310224890708923,-0.028731781989336014,-0.8468704223632812,-0.1782546043395996,0.8755946159362793,0.9641647338867188,0.30190151551971045,-0.25761282070725344,0.1009970719190422,0.9122996333878111
1705061555085974500,13.020974609375,-0.7948911786079407,-1.4609220027923584,0.8596408367156982,0.5177828669548035,-0.026210807263851166,-0.8551104068756104,-0.24165987968444824,0.8247337937355042,0.9682695865631104,0.2974591435766064,-0.25146609637315426,0.09596659024311888,0.9160093443592703
1705061555095923500,13.03092333984375,-0.6916093230247498,-1.2842246294021606,0.7907363176345825,0.5058251023292542,-0.024104954674839973,-0.8622992038726807,-0.3017083406448364,0.7831076383590698,0.9811803698539734,0.29341312355440297,-0.2458882248310339,0.09159361497322241,0.9192705103886516
1705061555105841400,13.04084130859375,-0.6259245872497559,-1.072365164756775,0.701047420501709,0.49552178382873535,-0.022187652066349983,-0.8683120608329773,-0.3545306324958801,0.7526106834411621,0.9916335940361023,0.28973655851781843,-0.2411139169088253,0.08779544768682217,0.9220676526795822
1705061555115790600,13.05079052734375,-0.5509361624717712,-0.8451585173606873,0.5993781089782715,0.48710066080093384,-0.02028881572186947,-0.8731101751327515,-0.3885594606399536,0.7325996160507202,0.9994071125984192,0.2864475467486498,-0.23728494941297834,0.0845030975183884,0.9243933276838888
1705061555125708500,13.06070849609375,-0.44113218784332275,-0.6322785019874573,0.4868062436580658,0.4806273281574249,-0.01863669976592064,-0.8767269253730774,-0.4068358540534973,0.7136592864990234,1.0023066997528076,0.2836627685958833,-0.23438897323223126,0.08184350939419126,0.9262283019260591
1705061555135656700,13.07065673828125,-0.32926785945892334,-0.4526098668575287,0.3609689474105835,0.47592341899871826,-0.017574207857251167,-0.8793111443519592,-0.40033140778541565,0.6987418532371521,1.0062031745910645,0.28144712602314914,-0.23227696441694537,0.07994904294525176,0.9276006993209542
1705061555145575400,13.080575439453124,-0.23249207437038422,-0.28955143690109253,0.2642008662223816,0.47264835238456726,-0.016619810834527016,-0.8810943961143494,-0.38921335339546204,0.6710845828056335,1.0024932622909546,0.27983434552733594,-0.23084206894205322,0.0785159394550801,0.928568715539401
1705061555155493400,13.090493408203125,-0.140170156955719,-0.10563277453184128,0.18693137168884277,0.4708910882472992,-0.016062617301940918,-0.8820450901985168,-0.3831530809402466,0.6345471143722534,1.008998155593872,0.2786542725013838,-0.230104140927023,0.0776500328946311,0.9291793959699551
1705061555165442600,13.100442626953125,-0.03851437196135521,0.0982351303100586,0.0996507927775383,0.4708386957645416,-0.01594702899456024,-0.8820751905441284,-0.3878461718559265,0.6040512919425964,1.023386836051941,0.2778849590750049,-0.23015787435073515,0.07739352275608112,0.9294179031053821
1705061555175360500,13.110360595703124,0.06863376498222351,0.29927685856819153,0.007754161022603512,0.4725880026817322,-0.01632733643054962,-0.8811322450637817,-0.39699602127075195,0.5950322151184082,1.0364055633544922,0.27758193101387435,-0.23104301594004137,0.07780109270637901,0.9292547501459557
1705061555185309400,13.120309326171874,0.15307407081127167,0.4894776940345764,-0.09315141290426254,0.47606292366981506,-0.01712447591125965,-0.8792444467544556,-0.40266820788383484,0.6133769750595093,1.0519129037857056,0.277759385063705,-0.23273190903173116,0.07882654317064589,0.9286936509854303
1705061555195227600,13.1302275390625,0.17500773072242737,0.6816322207450867,-0.2002837210893631,0.48119720816612244,-0.017901716753840446,-0.876429557800293,-0.3923148214817047,0.6528199911117554,1.0419721603393555,0.2784009253051143,-0.23525725917550375,0.08024493081720117,0.9277432959266391
1705061555205175300,13.14017529296875,0.1529516875743866,0.8528436422348022,-0.31126564741134644,0.4879467487335205,-0.018133368343114853,-0.8726850152015686,-0.3673413395881653,0.6873228549957275,1.0180859565734863,0.2794597348718005,-0.238680646217406,0.08178658815836422,0.9264149073851167
1705061555215094500,13.150094482421874,0.08961966633796692,0.9962812066078186,-0.4631310701370239,0.49601978063583374,-0.017318718135356903,-0.8681384921073914,-0.3396325409412384,0.7069702744483948,0.9926959872245789,0.28098310076816413,-0.24292418537196114,0.08317811986319856,0.9247257527085407
1705061555225042700,13.160042724609376,-0.027251295745372772,1.1520345211029053,-0.6585292816162109,0.5053572058677673,-0.014850213192403316,-0.8627824783325195,-0.3214125633239746,0.775302529335022,0.9632615447044373,0.28315361973405334,-0.24803989918260708,0.08417232409718498,0.9226132531131114
1705061555234961400,13.16996142578125,-0.19280773401260376,1.291826844215393,-0.8884255886077881,0.5158764719963074,-0.009971915744245052,-0.8566049337387085,-0.32002997398376465,0.8960651159286499,0.957175612449646,0.2860267924056285,-0.25410879967216143,0.08441706681012306,0.9200495311957722
1705061555244909600,13.17990966796875,-0.27746641635894775,1.4376094341278076,-1.1099220514297485,0.5275347232818604,-0.0027750106528401375,-0.8495289087295532,-0.3291400074958801,1.0225809812545776,0.9621082544326782,0.28973020330379756,-0.2611074336497107,0.08401454701475379,0.9169628099138522
1705061555254828500,13.18982861328125,-0.33946725726127625,1.5770164728164673,-1.3237920999526978,0.5401729345321655,0.006247490178793669,-0.8415308594703674,-0.3413509726524353,1.1194545030593872,0.9959802627563477,0.29422543968548726,-0.26890765048333026,0.08320605327742635,0.9133437236076545
