1.4746193,0.03329538,0.00048262256,0.9533341,0.12985073,-0.4265678,1.11737,0.22779897,-0.16239637,1.5714443,-0.17758948,0.21830891,1.6314362,-0.14297996,-0.4131579,1.4133896,0.213521,-0.22549546,1.6706244,-0.059663575,0.24814975,1.6334033,-0.14503172,-0.41261122,1.4126629,0.21035513,-0.22928824,1.7692888,0.18606018,0.17064926,1.6261419,-0.1428799,-0.40426317,1.4149752,0.21465573,-0.22260205,1.6841638,0.21721369,-0.079608604,1.5791918,-1.8038955,-0.91258055,1.4108139,1.4673272,1.0573437,1.557982,-0.3139203,-0.21964991,1.8517313,-1.4633089,-1.2004378,1.2492167,1.6149968,1.5515571,1.764206,-1.2287047,-0.657688,0.9333968,1.7266377,1.4585398,1.759327,-1.2259513,-0.6468853,0.9387707,1.7253307,1.4528794,1.766252,-1.2304137,-0.647709,0.94539076,1.732381,1.4475846
1.4576423,0.027161827,-0.019899487,0.96440446,0.11144147,-0.39612353,1.1283723,0.22506931,-0.16311929,1.5019972,-0.18172733,0.21463388,1.6505136,-0.11677679,-0.4202911,1.4275131,0.20627587,-0.20934835,1.6351826,-0.049891505,0.25253206,1.6534116,-0.11167347,-0.42028275,1.4260741,0.20332785,-0.21350269,1.8047781,0.23099011,0.19432238,1.6469823,-0.10994901,-0.41001898,1.4279393,0.20731549,-0.20235223,1.6831173,0.2408605,-0.08199369,1.6069448,-1.7583455,-0.9397757,1.4107715,1.4486094,1.1013315,1.4645193,-0.2646446,-0.25335383,1.8897704,-1.4145938,-1.1830784,1.2337376,1.5828594,1.5647646,1.7530662,-1.2605253,-0.6839856,0.91362303,1.6939927,1.4722593,1.7502239,-1.2593341,-0.6768958,0.91382045,1.6918799,1.4679968,1.7567642,-1.2651066,-0.67797273,0.92406625,1.6983941,1.467712
1.4312183,-0.016601441,-0.08045073,0.9816427,0.06486091,-0.31330815,1.1233246,0.20712362,-0.166411,1.3902133,-0.19616996,0.21411276,1.6860964,-0.02626112,-0.43570974,1.4565139,0.19121318,-0.19243047,1.5673293,-0.024917958,0.302037,1.6886687,-0.014911106,-0.43673718,1.4545336,0.1872896,-0.1986962,1.8373232,0.31991124,0.3013489,1.6840885,-0.013039568,-0.41844144,1.4569919,0.18866478,-0.18135446,1.7190757,0.27167526,0.006221737,1.7303691,-1.6654804,-0.83096904,1.3698448,1.4586959,1.1271983,1.4572003,-0.20921108,-0.22000933,2.0663817,-1.3135166,-1.1197289,1.2427248,1.5755002,1.5295599,1.8095459,-1.3615104,-0.69244534,0.99673647,1.6463108,1.4332935,1.8073106,-1.3595552,-0.6871326,0.9933368,1.6437227,1.4263202,1.8141029,-1.3678623,-0.686801,1.0076607,1.6491055,1.4286199
1.4071672,-0.12215083,-0.1197434,1.0106395,0.037240293,-0.2682583,1.1254735,0.14010112,-0.17307636,1.2864221,-0.24073035,0.26771674,1.7244924,0.03914142,-0.39060596,1.4837323,0.14590347,-0.18556154,1.4931531,0.03493075,0.41730374,1.727885,0.052535728,-0.39048132,1.4821867,0.13868561,-0.19306658,1.8454565,0.538319,0.44437936,1.720066,0.055986576,-0.36719522,1.484342,0.1404979,-0.16907287,1.7176138,0.4068977,0.06845722,1.9465846,-1.3304273,-0.56377393,1.3269352,1.601104,1.1791962,1.4558269,-0.1479485,-0.25199005,2.22771,-0.83700997,-1.0354508,1.3225912,1.6168652,1.4919115,1.6708397,-1.3635936,-0.8430097,1.0724233,1.6611271,1.3459244,1.6672865,-1.3565946,-0.83892286,1.068246,1.6577795,1.3358483,1.673423,-1.3707948,-0.8387256,1.0876381,1.6647085,1.3381847
1.4086363,0.028812027,0.05911411,0.98039633,0.19765703,-0.17629279,1.168206,0.3302632,-0.07428972,1.314867,-0.17704704,0.46126106,1.7388735,0.16768241,-0.27435046,1.5237683,0.25647843,0.025391135,1.5068592,0.1058084,0.5537517,1.7433765,0.17685604,-0.27354115,1.5247774,0.2477368,0.01846236,1.8561863,0.6308185,0.4540894,1.7321227,0.18096508,-0.25259978,1.5254384,0.25171483,0.042478792,1.6507357,0.4821814,0.06539342,2.1388912,-0.6913784,-0.16842683,1.305107,1.813916,1.0429156,1.4163243,-0.13218915,-0.2769765,2.0984435,-0.007099927,-0.76317304,1.485995,1.7385968,1.3855208,1.3122603,-1.0121572,-1.0973525,1.2143002,1.7529063,1.1638113,1.3081635,-1.0019296,-1.0938026,1.2108146,1.7496561,1.153694,1.3124956,-1.0189606,-1.0943696,1.2319297,1.7562143,1.1530555
1.4029958,0.043135982,0.10535502,0.9485122,0.2557732,-0.22134411,1.1539525,0.38443878,-0.07351976,1.3820046,-0.17979132,0.45189324,1.7570412,0.12261658,-0.21449544,1.5236235,0.25621855,0.092879295,1.5720397,0.065986745,0.49079353,1.7611469,0.12961997,-0.21366961,1.5251956,0.24937528,0.087155536,1.8816882,0.5290413,0.33751902,1.7500104,0.13266292,-0.19885384,1.525514,0.25447765,0.10590723,1.6340171,0.42411026,-0.0024700807,2.1646962,-0.3701117,-0.14753665,1.4166722,1.8201302,0.9621503,1.3918114,-0.16292772,-0.29152387,2.0169642,0.35407558,-0.50534195,1.589906,1.7409233,1.3111583,1.3517438,-0.7957338,-0.957649,1.3669264,1.7437426,1.0861073,1.3482699,-0.7891033,-0.9540385,1.3635316,1.742346,1.0785128,1.3532933,-0.8021485,-0.9553752,1.3811637,1.7472967,1.0778571
1.3935591,0.04326655,0.12704381,0.94620234,0.259341,-0.21366729,1.133965,0.42005616,-0.07216903,1.3944333,-0.19798541,0.47625533,1.7961833,0.091433324,-0.14115733,1.537572,0.24996962,0.15807025,1.5847217,0.05351805,0.51086193,1.7997632,0.09748392,-0.14017825,1.5390127,0.2435664,0.15264009,1.8824923,0.5472077,0.34999508,1.7876753,0.09976534,-0.12592034,1.5389161,0.24841753,0.17039399,1.6311765,0.4547473,0.005050869,2.2200627,-0.3611568,-0.13775355,1.4228681,1.8455228,0.97004807,1.379605,-0.16142571,-0.28582639,2.1098568,0.45099953,-0.47153082,1.6188359,1.7263561,1.2750994,1.728665,-0.54852635,-0.63722104,1.4985459,1.6382487,0.9922992,1.7241133,-0.54389614,-0.6306286,1.4963827,1.6373465,0.984572,1.7316426,-0.554047,-0.6349161,1.5135702,1.6415731,0.9840754
1.383363,-0.022568034,0.02094616,0.94303757,0.22699001,-0.25023475,1.121363,0.32759202,-0.09264413,1.3811457,-0.26864922,0.37583932,1.861591,0.015218724,-0.07233866,1.5447611,0.17811334,0.13906467,1.5874021,-0.013183936,0.4196517,1.8664844,0.019591946,-0.06979841,1.5464027,0.17082189,0.13400027,1.895327,0.50608903,0.2617452,1.8527068,0.021380445,-0.05818835,1.5454947,0.17716318,0.1517027,1.6235024,0.42004704,-0.0458795,2.320117,-0.57048714,-0.222855,1.5204799,1.8537323,0.92117333,1.4002331,-0.19450288,-0.3256451,2.3415308,0.5169527,-0.45091477,1.7503179,1.6952981,1.1683025,2.172939,-0.32787454,-0.4115666,1.562186,1.702473,0.94823307,2.1666331,-0.32455814,-0.4025257,1.5610529,1.7003956,0.94031626,2.1754375,-0.3335676,-0.41033787,1.5785522,1.7049491,0.9382237
1.3759334,-0.061204866,-0.03085937,0.9277842,0.1993553,-0.27271223,1.0982779,0.30310875,-0.11852591,1.3906479,-0.32395875,0.2988295,1.8978618,-0.03274722,-0.045779563,1.5479653,0.1327521,0.15629509,1.6029441,-0.09422064,0.32331708,1.9022124,-0.026382009,-0.042935982,1.5494083,0.12538871,0.15152559,1.9129418,0.3973499,0.15007931,1.8887846,-0.0250532,-0.033078846,1.5479503,0.13181394,0.16917004,1.6193107,0.35549745,-0.1126825,2.2862782,-0.4956692,-0.23995985,1.6114159,1.6971899,0.8604171,1.3846248,-0.21395202,-0.3585927,2.3163922,0.5345183,-0.3749901,1.726872,1.6429423,1.1754453,2.1842544,-0.26417658,-0.4086496,1.6075579,1.6114687,0.9665723,2.1789544,-0.26078042,-0.40101126,1.6052291,1.6096996,0.95969224,2.186747,-0.26982808,-0.4092925,1.6220365,1.6134778,0.96005046
1.3801602,-0.075213954,-0.026128547,0.9026836,0.18701811,-0.29179558,1.0764301,0.325703,-0.13931799,1.4356132,-0.35679346,0.27437115,1.920062,-0.06987362,-0.045384243,1.5547,0.111759424,0.19110084,1.6378124,-0.15188478,0.2708343,1.9233909,-0.060395014,-0.043720275,1.5565075,0.10522557,0.18682835,1.9237014,0.30511045,0.07586541,1.910647,-0.058192328,-0.034959055,1.5540266,0.110864535,0.20473307,1.6082413,0.2643389,-0.19415526,2.1837409,-0.26173186,-0.15692061,1.6938912,1.5916713,0.7443366,1.3183649,-0.2283826,-0.44389805,2.1456637,0.5209387,-0.28917083,1.8254,1.5257876,1.1081069,1.9665264,-0.29411253,-0.49776855,1.6509962,1.5853584,0.9515712,1.9627327,-0.29139337,-0.49649188,1.6451328,1.5856538,0.94769496,1.9684882,-0.30117977,-0.50234246,1.6625941,1.5872725,0.9513174
